park_id,park_name,province,fiscal_year,calendar_year,month,thai_visitors,foreign_visitors,total_visitors,source_name,source_url,retrieved_at,schema_version,avg_temperature_2m_c,avg_relative_humidity_pct,total_precipitation_mm,avg_wind_speed_10m_kmh,weather_observations,pm25_max_ug_m3,pm25_exceed_days,hotspot_count
mae_wang,แม่วาง,เชียงใหม่,2563,2020,1,,,9825,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039937+00:00,1.0,20.025,63.198,0.8,3.906,744,86.0,9.0,2197.0
mae_wang,แม่วาง,เชียงใหม่,2563,2020,2,,,4899,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039939+00:00,1.0,22.097,55.017,0.7,4.802,696,99.0,17.0,2662.0
mae_wang,แม่วาง,เชียงใหม่,2563,2020,3,,,1496,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039942+00:00,1.0,26.592,42.987,0.1,6.37,744,174.0,25.0,11387.0
mae_wang,แม่วาง,เชียงใหม่,2563,2020,4,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039944+00:00,1.0,28.007,47.693,88.6,6.334,720,143.0,19.0,4937.0
mae_wang,แม่วาง,เชียงใหม่,2563,2020,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039947+00:00,1.0,28.112,65.437,32.8,4.873,744,46.0,0.0,475.0
mae_wang,แม่วาง,เชียงใหม่,2563,2020,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039949+00:00,1.0,27.044,72.996,158.6,4.686,720,,,
mae_wang,แม่วาง,เชียงใหม่,2563,2020,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039952+00:00,1.0,26.745,74.185,152.5,4.307,744,,,
mae_wang,แม่วาง,เชียงใหม่,2563,2020,8,,,2986,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039954+00:00,1.0,24.755,86.106,447.7,4.016,744,,,
mae_wang,แม่วาง,เชียงใหม่,2563,2020,9,,,3763,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.039957+00:00,1.0,25.175,83.432,192.3,3.489,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2020,10,,,60305,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040526+00:00,1.0,11.268,88.022,180.2,4.459,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2020,11,,,151800,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040531+00:00,1.0,10.602,79.324,45.0,4.388,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2020,12,,,106177,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040534+00:00,1.0,8.706,72.859,13.9,4.183,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,1,,,29895,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040537+00:00,1.0,8.814,67.613,22.4,4.816,744,65.0,12.0,955.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,2,,,15939,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040540+00:00,1.0,10.663,57.859,18.7,4.855,672,75.0,12.0,2093.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,3,,,12203,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040542+00:00,1.0,14.331,49.083,21.4,5.26,744,132.0,28.0,3988.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,4,,,5570,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040545+00:00,1.0,12.432,83.81,245.0,3.544,720,114.0,7.0,759.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040549+00:00,1.0,13.377,84.687,229.6,4.379,744,32.0,0.0,271.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040551+00:00,1.0,12.02,91.846,299.1,6.639,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040554+00:00,1.0,11.929,93.464,499.2,6.021,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040556+00:00,1.0,12.08,91.88,359.7,5.365,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040559+00:00,1.0,11.786,92.289,502.8,3.971,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2564,2020,10,,,1174,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040582+00:00,1.0,21.872,89.468,226.8,3.842,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2564,2020,11,,,3361,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040585+00:00,1.0,21.527,81.558,53.5,3.752,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2564,2020,12,,,5044,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040587+00:00,1.0,19.122,75.453,3.8,3.868,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,1,,,1266,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040590+00:00,1.0,18.788,68.762,4.4,4.71,744,65.0,12.0,955.0
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,2,,,1385,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040592+00:00,1.0,21.383,60.089,8.7,4.682,672,75.0,12.0,2093.0
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,3,,,1506,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040595+00:00,1.0,24.656,57.983,4.9,4.352,744,132.0,28.0,3988.0
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,4,,,534,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040597+00:00,1.0,23.552,81.397,233.2,3.465,720,114.0,7.0,759.0
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,5,,,135,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040600+00:00,1.0,25.148,76.907,108.3,4.117,744,32.0,0.0,271.0
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,6,,,3,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040602+00:00,1.0,24.065,79.438,176.8,5.27,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040605+00:00,1.0,23.441,86.097,294.2,4.621,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040607+00:00,1.0,23.308,87.469,297.3,4.265,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040609+00:00,1.0,22.449,91.153,500.6,3.829,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2564,2020,10,,,2497,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040618+00:00,1.0,23.726,84.603,125.6,4.19,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2564,2020,11,,,4770,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040620+00:00,1.0,22.798,76.925,33.1,3.854,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2564,2020,12,,,3770,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040623+00:00,1.0,20.116,73.606,5.1,3.789,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,1,,,1575,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040625+00:00,1.0,19.769,72.391,7.7,4.279,744,65.0,12.0,955.0
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,2,,,2412,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040628+00:00,1.0,21.235,68.481,36.0,4.1,672,75.0,12.0,2093.0
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,3,,,2789,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040630+00:00,1.0,24.267,62.426,18.5,3.993,744,132.0,28.0,3988.0
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,4,,,647,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040633+00:00,1.0,24.933,79.542,100.3,3.347,720,114.0,7.0,759.0
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040635+00:00,1.0,26.501,81.081,136.6,3.361,744,32.0,0.0,271.0
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040638+00:00,1.0,25.701,86.456,370.9,4.012,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040640+00:00,1.0,25.141,90.249,500.6,4.084,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040643+00:00,1.0,24.918,90.997,427.6,3.858,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040645+00:00,1.0,24.676,90.014,300.4,3.437,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2020,10,,,5317,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040653+00:00,1.0,23.551,74.812,65.0,4.753,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2020,11,,,10151,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040656+00:00,1.0,22.697,69.096,27.6,4.085,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2020,12,,,10185,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040659+00:00,1.0,19.791,69.987,9.9,3.796,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,1,,,11254,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040661+00:00,1.0,19.09,71.114,35.2,4.06,744,65.0,12.0,955.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,2,,,5902,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040664+00:00,1.0,20.829,64.92,56.4,4.093,672,75.0,12.0,2093.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,3,,,6653,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040666+00:00,1.0,24.547,54.421,26.5,4.08,744,132.0,28.0,3988.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,4,,,1209,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040669+00:00,1.0,24.844,73.001,100.9,3.514,720,114.0,7.0,759.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040671+00:00,1.0,26.286,75.202,143.3,3.553,744,32.0,0.0,271.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040673+00:00,1.0,25.395,81.05,258.0,4.474,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040676+00:00,1.0,25.086,83.168,294.7,3.942,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040678+00:00,1.0,24.948,83.519,316.9,3.732,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040682+00:00,1.0,24.541,81.933,169.4,3.748,720,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2020,10,,,8294,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040691+00:00,1.0,18.439,84.276,126.7,5.343,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2020,11,,,24941,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040693+00:00,1.0,17.767,75.894,38.9,4.748,720,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2020,12,,,24638,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040696+00:00,1.0,15.585,71.25,9.1,4.741,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,1,,,9631,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040698+00:00,1.0,15.503,69.43,14.3,5.356,744,65.0,12.0,955.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,2,,,4126,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040701+00:00,1.0,16.799,63.57,41.0,4.83,672,75.0,12.0,2093.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,3,,,2325,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040703+00:00,1.0,20.667,51.272,12.4,5.463,744,132.0,28.0,3988.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,4,,,896,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040706+00:00,1.0,19.565,80.224,125.1,4.19,720,114.0,7.0,759.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040708+00:00,1.0,20.635,82.687,180.3,4.458,744,32.0,0.0,271.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040711+00:00,1.0,19.639,86.368,193.4,7.024,720,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040713+00:00,1.0,19.351,89.629,300.3,5.914,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040716+00:00,1.0,19.367,89.587,227.3,5.595,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040718+00:00,1.0,19.1,90.036,319.2,4.636,720,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2020,10,,,11016,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040726+00:00,1.0,20.844,83.484,163.1,4.369,744,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2020,11,,,22134,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040729+00:00,1.0,20.485,74.803,39.6,3.667,720,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2020,12,,,15671,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040731+00:00,1.0,18.359,67.313,5.4,3.547,744,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,1,,,10565,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040734+00:00,1.0,18.023,65.06,10.9,4.265,744,65.0,12.0,955.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,2,,,8585,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040736+00:00,1.0,20.245,58.396,25.9,4.663,672,75.0,12.0,2093.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,3,,,9535,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040739+00:00,1.0,23.947,49.259,11.2,4.334,744,132.0,28.0,3988.0
