park_id,park_name,province,fiscal_year,calendar_year,month,thai_visitors,foreign_visitors,total_visitors,source_name,source_url,retrieved_at,schema_version
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2020,11,,,24941,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040693+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2020,12,,,24638,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040696+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,1,,,9631,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040698+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,2,,,4126,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040701+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,3,,,2325,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040703+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,4,,,896,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040706+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040708+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040711+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040713+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040716+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040718+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2020,10,,,11016,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040726+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2020,11,,,22134,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040729+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2020,12,,,15671,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040731+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,1,,,10565,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040734+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,2,,,8585,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040736+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,3,,,9535,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040739+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,4,,,3103,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040741+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,5,,,98,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040744+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040746+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040749+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,8,,,1497,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040751+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2564,2021,9,,,1522,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040754+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2020,10,,,3785,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040762+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2020,11,,,9967,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040764+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2020,12,,,7763,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040767+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,1,,,2423,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040770+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,2,,,2169,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040772+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,3,,,2401,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040774+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,4,,,863,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040777+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040780+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040782+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040784+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040787+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040789+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2020,10,,,6342,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040797+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2020,11,,,7124,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040800+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2020,12,,,6324,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040802+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,1,,,3484,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040807+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,2,,,3935,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040809+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,3,,,7078,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040812+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,4,,,5551,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040814+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040817+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040819+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040824+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,8,,,5,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040826+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2564,2021,9,,,1176,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040829+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2020,10,,,152,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040852+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2020,11,,,383,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040855+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2020,12,,,246,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040857+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,1,,,682,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040860+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,2,,,564,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040862+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,3,,,628,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040865+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,4,,,38,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040867+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040869+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040872+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040874+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040877+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040879+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2020,10,,,26,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040887+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2020,11,,,958,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040890+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2020,12,,,170,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040892+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,1,,,118,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040895+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,2,,,48,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040897+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,3,,,32,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040900+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,4,,,10,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040902+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040905+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,6,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040907+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040910+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,8,,,5,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040912+00:00,1.0
khun_khan,ขุนขาน,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040914+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2020,10,,,6516,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040923+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2020,11,,,11618,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040926+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2020,12,,,10109,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040928+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,1,,,3494,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040931+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,2,,,2341,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040933+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,3,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040937+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,4,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040939+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,5,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040943+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,6,,,758,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040946+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,7,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040949+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,8,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040951+00:00,1.0
mae_wang,แม่วาง,เชียงใหม่,2564,2021,9,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.040954+00:00,1.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2565,2021,10,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.041688+00:00,1.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2565,2021,11,,,33534,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.041696+00:00,1.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2565,2021,12,,,127240,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.041700+00:00,1.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2565,2022,1,,,86547,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.041702+00:00,1.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2565,2022,2,,,29519,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.041705+00:00,1.0
